,fitness,fitness idx,mae,predictions,data_outputs
0,20.923401596217847,0,0.047793366,[0.57649505 0.991229  ],[0.57414566 0.88148148]
1,20.923401596217847,0,0.047793366,[0.6768776 0.989592 ],[0.65985993 0.89550926]
2,20.923401596217847,0,0.047793366,[0.7814635 0.9878866],[0.77565786 0.90972222]
3,20.923401596217847,0,0.047793366,[0.898309   0.98598117],[0.94075031 0.92474537]
4,20.923401596217847,0,0.047793366,[1.1023958 0.9826531],[1.19511974 0.94009259]
5,20.923401596217847,0,0.047793366,[0.7854848  0.98782104],[0.80260699 0.93125   ]
6,20.923401596217847,0,0.047793366,[0.90561485 0.98586196],[0.92242849 0.93993056]
7,20.923401596217847,0,0.047793366,[1.0514252 0.9834842],[1.0843047  0.94861111]
8,20.923401596217847,0,0.047793366,[1.304642  0.9793548],[1.31508996 0.95601852]
9,20.923401596217847,0,0.047793366,[1.5472414 0.9753987],[1.67067635 0.96643519]
10,20.923401596217847,0,0.047793366,[1.0084955 0.9841842],[1.03106831 0.96157407]
11,20.923401596217847,0,0.047793366,[1.1409125  0.98202485],[1.18499706 0.96643519]
12,20.923401596217847,0,0.047793366,[1.3687466 0.9783096],[1.39295155 0.97152778]
13,20.923401596217847,0,0.047793366,[1.5841653 0.9747967],[1.68942798 0.97666667]
14,20.923401596217847,0,0.047793366,[1.6125535 0.9743337],[2.14623296 0.98194444]
15,20.923401596217847,0,0.047793366,[0.56162393 0.9914717 ],[0.56011381 0.91481481]
16,20.923401596217847,0,0.047793366,[0.66196334 0.98983544],[0.63720664 0.9287037 ]
17,20.923401596217847,0,0.047793366,[0.76665056 0.9881281 ],[0.738908   0.94282407]
18,20.923401596217847,0,0.047793366,[0.8815036 0.9862551],[0.87923797 0.95740741]
19,20.923401596217847,0,0.047793366,[1.0601435 0.9833421],[1.08536861 0.9724537 ]
20,20.923401596217847,0,0.047793366,[0.7714894 0.9880492],[0.7831755  0.96712963]
21,20.923401596217847,0,0.047793366,[0.89033103 0.98611134],[0.89097204 0.97569444]
22,20.923401596217847,0,0.047793366,[1.0266019  0.98388904],[1.03318633 0.98425926]
23,20.923401596217847,0,0.047793366,[1.2624712  0.98004264],[1.22939695 0.99305556]
24,20.923401596217847,0,0.047793366,[1.5082844 0.9760341],[1.51761704 1.00208333]
25,20.923401596217847,0,0.047793366,[0.9925535 0.9844443],[1.00625354 0.99884259]
26,20.923401596217847,0,0.047793366,[1.1130934  0.98247856],[1.14475477 1.00400463]
27,20.923401596217847,0,0.047793366,[1.3264176 0.9789998],[1.32745323 1.00918981]
28,20.923401596217847,0,0.047793366,[1.544894  0.9754371],[1.57957226 1.01435185]
29,20.923401596217847,0,0.047793366,[1.6125346  0.97433394],[1.94988834 1.01956019]
30,20.923401596217847,0,0.047793366,[0.5467918  0.99171346],[0.54669808 0.94706019]
31,20.923401596217847,0,0.047793366,[0.6470647 0.9900784],[0.61597484 0.96064815]
32,20.923401596217847,0,0.047793366,[0.7519082  0.98836845],[0.70535477 0.97430556]
33,20.923401596217847,0,0.047793366,[0.8654525 0.9865169],[0.82507495 0.98865741]
34,20.923401596217847,0,0.047793366,[1.0261114 0.9838969],[0.99374646 1.00324074]
35,20.923401596217847,0,0.047793366,[0.7575556 0.9882764],[0.76461835 1.00185185]
36,20.923401596217847,0,0.047793366,[0.87546456 0.9863536 ],[0.86150776 1.01032407]
37,20.923401596217847,0,0.047793366,[1.0044379 0.9842505],[0.98651563 1.01888889]
38,20.923401596217847,0,0.047793366,[1.2194829 0.9807436],[1.15395735 1.02760648]
39,20.923401596217847,0,0.047793366,[1.4688362  0.97667736],[1.38986114 1.03634259]
40,20.923401596217847,0,0.047793366,[0.9773892  0.98469156],[0.98253699 1.03520833]
41,20.923401596217847,0,0.047793366,[1.0892912 0.9828667],[1.10704069 1.04027778]
42,20.923401596217847,0,0.047793366,[1.2832752  0.97970337],[1.26767648 1.04537037]
43,20.923401596217847,0,0.047793366,[1.5051193 0.9760856],[1.48284138 1.05046296]
44,20.923401596217847,0,0.047793366,[1.612435  0.9743356],[1.78597746 1.05555556]
45,20.923401596217847,0,0.047793366,[0.52708423 0.99203485],[0.52970492 0.98828704]
46,20.923401596217847,0,0.047793366,[0.6272236 0.9904019],[0.58965653 1.00115741]
47,20.923401596217847,0,0.047793366,[0.7323351 0.9886877],[0.66490982 1.01458333]
48,20.923401596217847,0,0.047793366,[0.84484076 0.98685306],[0.76218165 1.02824074]
49,20.923401596217847,0,0.047793366,[0.9900135  0.98448557],[0.89279098 1.04236111]
50,20.923401596217847,0,0.047793366,[0.73906446 0.988578  ],[0.74109629 1.04606481]
51,20.923401596217847,0,0.047793366,[0.8560841 0.9866697],[0.82497363 1.05439815]
52,20.923401596217847,0,0.047793366,[0.9781976  0.98467845],[0.93025829 1.06273148]
53,20.923401596217847,0,0.047793366,[1.1607531 0.9817013],[1.06634896 1.0712963 ]
54,20.923401596217847,0,0.047793366,[1.4153885 0.977549 ],[1.24908011 1.07986111]
55,20.923401596217847,0,0.047793366,[0.958014   0.98500746],[0.95248928 1.08148148]
56,20.923401596217847,0,0.047793366,[1.06118   0.9833252],[1.06029072 1.08634259]
57,20.923401596217847,0,0.047793366,[1.2243446  0.98066443],[1.19560675 1.09143519]
58,20.923401596217847,0,0.047793366,[1.4512146  0.97696465],[1.37051627 1.09675926]
59,20.923401596217847,0,0.047793366,[1.6113979  0.97435254],[1.60537087 1.10185185]
