,fitness,fitness idx,mae,predictions,data_outputs
0,21.75199926373208,0,0.045972776,[0.6017927 0.9438187],[0.57414566 0.88148148]
1,21.75199926373208,0,0.045972776,[0.60626864 0.940374  ],[0.65985993 0.89550926]
2,21.75199926373208,0,0.045972776,[0.7623464  0.96146774],[0.77565786 0.90972222]
3,21.75199926373208,0,0.045972776,[0.91842437 0.98256147],[0.94075031 0.92474537]
4,21.75199926373208,0,0.045972776,[1.0745022 1.0036552],[1.19511974 0.94009259]
5,21.75199926373208,0,0.045972776,[0.735902  0.9578938],[0.80260699 0.93125   ]
6,21.75199926373208,0,0.045972776,[0.8919799 0.9789875],[0.92242849 0.93993056]
7,21.75199926373208,0,0.045972776,[1.0480578 1.0000812],[1.0843047  0.94861111]
8,21.75199926373208,0,0.045972776,[1.2041357 1.0211749],[1.31508996 0.95601852]
9,21.75199926373208,0,0.045972776,[1.3602135 1.0422686],[1.67067635 0.96643519]
10,21.75199926373208,0,0.045972776,[1.0216134 0.9965073],[1.03106831 0.96157407]
11,21.75199926373208,0,0.045972776,[1.1776912 1.017601 ],[1.18499706 0.96643519]
12,21.75199926373208,0,0.045972776,[1.3337691 1.0386947],[1.39295155 0.97152778]
13,21.75199926373208,0,0.045972776,[1.5987431 1.0380781],[1.68942798 0.97666667]
14,21.75199926373208,0,0.045972776,[1.9825785 1.0138687],[2.14623296 0.98194444]
15,21.75199926373208,0,0.045972776,[0.6014851 0.9442828],[0.56011381 0.91481481]
16,21.75199926373208,0,0.045972776,[0.6039803  0.94051754],[0.63720664 0.9287037 ]
17,21.75199926373208,0,0.045972776,[0.7431076 0.9588676],[0.738908   0.94282407]
18,21.75199926373208,0,0.045972776,[0.8991854  0.97996134],[0.87923797 0.95740741]
19,21.75199926373208,0,0.045972776,[1.0552633 1.001055 ],[1.08536861 0.9724537 ]
20,21.75199926373208,0,0.045972776,[0.7166633 0.9552937],[0.7831755  0.96712963]
21,21.75199926373208,0,0.045972776,[0.872741  0.9763874],[0.89097204 0.97569444]
22,21.75199926373208,0,0.045972776,[1.0288188 0.9974811],[1.03318633 0.98425926]
23,21.75199926373208,0,0.045972776,[1.1848968 1.0185748],[1.22939695 0.99305556]
24,21.75199926373208,0,0.045972776,[1.3409746 1.0396686],[1.51761704 1.00208333]
25,21.75199926373208,0,0.045972776,[1.0023744 0.9939072],[1.00625354 0.99884259]
26,21.75199926373208,0,0.045972776,[1.1584525 1.0150009],[1.14475477 1.00400463]
27,21.75199926373208,0,0.045972776,[1.3145304 1.0360947],[1.32745323 1.00918981]
28,21.75199926373208,0,0.045972776,[1.5515244 1.0410563],[1.57957226 1.01435185]
29,21.75199926373208,0,0.045972776,[1.9345937 1.0168953],[1.94988834 1.01956019]
30,21.75199926373208,0,0.045972776,[0.6011775 0.944747 ],[0.54669808 0.94706019]
31,21.75199926373208,0,0.045972776,[0.60367274 0.9409817 ],[0.61597484 0.96064815]
32,21.75199926373208,0,0.045972776,[0.7238687 0.9562675],[0.70535477 0.97430556]
33,21.75199926373208,0,0.045972776,[0.8799466 0.9773612],[0.82507495 0.98865741]
34,21.75199926373208,0,0.045972776,[1.0360243 0.9984549],[0.99374646 1.00324074]
35,21.75199926373208,0,0.045972776,[0.69742435 0.9526936 ],[0.76461835 1.00185185]
36,21.75199926373208,0,0.045972776,[0.8535022 0.9737873],[0.86150776 1.01032407]
37,21.75199926373208,0,0.045972776,[1.00958  0.994881],[0.98651563 1.01888889]
38,21.75199926373208,0,0.045972776,[1.1656579 1.0159748],[1.15395735 1.02760648]
39,21.75199926373208,0,0.045972776,[1.3217356 1.0370684],[1.38986114 1.03634259]
40,21.75199926373208,0,0.045972776,[0.9831356 0.9913071],[0.98253699 1.03520833]
41,21.75199926373208,0,0.045972776,[1.1392134 1.0124007],[1.10704069 1.04027778]
42,21.75199926373208,0,0.045972776,[1.2952912 1.0334945],[1.26767648 1.04537037]
43,21.75199926373208,0,0.045972776,[1.5043055 1.0440345],[1.48284138 1.05046296]
44,21.75199926373208,0,0.045972776,[1.8873746 1.0198734],[1.78597746 1.05555556]
45,21.75199926373208,0,0.045972776,[0.60076743 0.9453658 ],[0.52970492 0.98828704]
46,21.75199926373208,0,0.045972776,[0.60326266 0.9416005 ],[0.58965653 1.00115741]
47,21.75199926373208,0,0.045972776,[0.69821686 0.9528007 ],[0.66490982 1.01458333]
48,21.75199926373208,0,0.045972776,[0.8542948 0.9738944],[0.76218165 1.02824074]
49,21.75199926373208,0,0.045972776,[1.0103725 0.9949881],[0.89279098 1.04236111]
50,21.75199926373208,0,0.045972776,[0.6717725 0.9492268],[0.74109629 1.04606481]
51,21.75199926373208,0,0.045972776,[0.82785034 0.97032046],[0.82497363 1.05439815]
52,21.75199926373208,0,0.045972776,[0.9839282 0.9914142],[0.93025829 1.06273148]
53,21.75199926373208,0,0.045972776,[1.1400061 1.0125079],[1.06634896 1.0712963 ]
54,21.75199926373208,0,0.045972776,[1.2960839 1.0336016],[1.24908011 1.07986111]
55,21.75199926373208,0,0.045972776,[0.95748377 0.9878403 ],[0.95248928 1.08148148]
56,21.75199926373208,0,0.045972776,[1.1135617 1.008934 ],[1.06029072 1.08634259]
57,21.75199926373208,0,0.045972776,[1.2696395 1.0300277],[1.19560675 1.09143519]
58,21.75199926373208,0,0.045972776,[1.441347  1.0480053],[1.37051627 1.09675926]
59,21.75199926373208,0,0.045972776,[1.8244164 1.0238444],[1.60537087 1.10185185]
